year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,total_lateminutes,count_ontime
2018,6,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",527,152,55.83,3.5,16.98,0,75.69,0,4,8259,2638,139,867,0,4615,16518,219
2018,6,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",618,165,69.87,4.12,29.54,0,61.46,9,3,8884,3966,233,1417,0,3268,17768,276.01
2018,6,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",971,187,78.82,1.94,11.54,0,94.7,1,2,8288,3088,30,361,0,4809,16576,594
2018,6,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",255,60,29.88,1.91,6.09,0,22.11,7,0,2816,1229,106,516,0,965,5632,128.01
2018,6,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",181,43,18.87,1.33,8.24,0,14.57,4,0,2487,731,246,513,0,997,4974,90.99
2018,6,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",1350,258,93.82,0.7,46.01,0,117.47,3,1,11375,4204,31,1406,0,5734,22750,830
2018,6,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",713,217,72.4,5.59,49.36,0,89.65,7,2,12078,3520,281,2452,0,5825,24156,270
2018,6,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5168,884,307.49,13.85,74.64,2.94,485.08,35,1,46942,16845,829,3444,152,25672,93884,3364
2018,6,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",869,181,68.07,4.87,26.73,0,81.33,6,1,10357,4242,306,977,0,4832,20714,500
2018,6,WN,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International",156,40,14.24,1.42,6.16,0,18.17,0,0,2638,685,110,341,0,1502,5276,76.01
2018,6,WN,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",564,151,48.03,4.94,14.41,0,83.62,14,0,9104,2714,565,801,0,5024,18208,248
2018,6,WN,Southwest Airlines Co.,PWM,"Portland, ME: Portland International Jetport",115,31,14.88,0,2.42,0,13.7,3,0,1547,664,0,61,0,822,3094,50
2018,6,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",942,240,91.26,9.59,38.63,0,100.52,16,3,13605,4972,597,1827,0,6209,27210,443
2018,6,WN,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International",85,28,10.21,0.54,3.82,0,13.43,1,1,1870,547,26,239,0,1058,3740,27
2018,6,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",680,138,47.15,0.5,11.77,0.42,78.17,0,1,5796,1766,36,436,10,3548,11592,402.99
2018,6,WN,Southwest Airlines Co.,ROC,"Rochester, NY: Greater Rochester International",141,29,12.91,1.05,4.73,0,10.31,2,1,1656,861,112,253,0,430,3312,80
2018,6,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",463,97,33.65,1,13.71,0.93,47.71,3,2,6732,2058,39,809,119,3707,13464,264
2018,6,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",3301,562,190.13,5.47,58.14,2.34,305.92,23,5,27705,9524,239,2014,96,15832,55410,2149
2018,6,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",1437,293,95.63,11.53,22.28,2,161.56,10,0,15519,4281,747,1056,69,9366,31038,841
2018,6,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville International-Standiford Field",417,118,45.23,6.32,16.28,0,50.16,8,0,7173,2740,479,776,0,3178,14346,173.01
2018,6,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",1205,347,115.63,5.76,110.34,1,114.27,1,2,15646,5886,214,3658,87,5801,31292,508
2018,6,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",1460,449,121.86,7.03,140.78,0,179.34,34,1,25325,7568,607,7323,0,9827,50650,526.99
2018,6,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",2512,436,121.84,2.55,50.39,0,261.22,31,1,20041,6192,138,1814,0,11897,40082,1608
2018,6,WN,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International",466,116,39.13,11.15,18.46,0,47.25,1,0,6115,1728,986,712,0,2689,12230,233.01
2018,6,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",920,182,69.63,1.94,12.66,1,96.78,3,0,9728,3086,93,489,32,6028,19456,552.99
2018,6,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",2355,406,140.91,2.71,22.71,0.6,239.08,8,1,19225,6897,159,756,15,11398,38450,1533.99
2018,6,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1384,215,88.33,1.94,21.44,0,103.29,12,1,9021,3463,110,811,0,4637,18042,941
2018,6,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",3408,703,206.26,24.89,125.66,2.13,344.06,29,15,39253,11530,1901,5894,101,19827,78506,1958
2018,6,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",2438,540,166.69,13.73,97.15,4.83,257.6,33,8,35443,11697,1175,4387,405,17779,70886,1317
2018,6,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",399,112,43.02,2.4,13.38,0,53.2,1,0,5380,1856,144,530,0,2850,10760,174
2018,6,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",314,67,20.07,0.51,4.81,0,41.6,1,0,3129,1026,58,128,0,1917,6258,179.01
2018,6,YV,Mesa Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",236,45,20.84,4.57,6.24,0.18,13.17,0,1,2965,1561,253,203,6,942,5930,145
2018,6,YV,Mesa Airlines Inc.,ALB,"Albany, NY: Albany International",24,3,1,1,1,0,0,1,0,249,23,210,16,0,0,498,17
2018,6,YV,Mesa Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",173,41,19.73,1.57,2.56,1,16.14,10,0,4059,1654,110,123,24,2148,8118,81
2018,6,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",201,47,19,1,19,0,8,3,4,3518,909,52,1911,0,646,7036,100
2018,6,YV,Mesa Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",114,19,8,1,3,0,7,1,0,1661,882,25,124,0,630,3322,75
2018,6,YV,Mesa Airlines Inc.,BDL,"Hartford, CT: Bradley International",31,4,1,0,3,0,0,0,0,131,31,0,100,0,0,262,23
2018,6,YV,Mesa Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",6,1,0.35,0,0.65,0,0,0,0,17,6,0,11,0,0,34,4
2018,6,YV,Mesa Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",191,46,17.52,3.68,10.19,1,13.61,6,1,2575,949,181,395,64,986,5150,92
2018,6,YV,Mesa Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",30,1,1,0,0,0,0,1,1,47,47,0,0,0,0,94,26
2018,6,YV,Mesa Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Illinois Regional",59,15,5.37,0.04,2.38,0,7.21,3,0,937,306,4,72,0,555,1874,26
2018,6,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",100,19,7,3,4,0,5,0,0,931,326,89,132,0,384,1862,62
2018,6,YV,Mesa Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",145,36,14.71,0,11.22,0,10.07,0,0,2031,823,0,264,0,944,4062,73
2018,6,YV,Mesa Airlines Inc.,BOS,"Boston, MA: Logan International",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2018,6,YV,Mesa Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",121,22,8.64,2.7,6.46,0,4.2,1,0,1824,428,823,207,0,366,3648,76
2018,6,YV,Mesa Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",88,11,3,2,2,0,4,0,0,685,263,92,55,0,275,1370,66
2018,6,YV,Mesa Airlines Inc.,BTV,"Burlington, VT: Burlington International",72,16,7,0,2,0,7,0,0,1520,541,0,95,0,884,3040,40
2018,6,YV,Mesa Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",107,24,13,1,1,0,9,2,0,2187,870,46,31,0,1240,4374,57
2018,6,YV,Mesa Airlines Inc.,BUR,"Burbank, CA: Bob Hope",95,24,9.5,0,4.84,0,9.66,0,1,1004,371,0,104,0,529,2008,46
2018,6,YV,Mesa Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018,6,YV,Mesa Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",163,22,8,2,6,0,6,3,1,1479,791,53,260,0,375,2958,115
2018,6,YV,Mesa Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",32,4,1,0,3,0,0,0,0,100,21,0,79,0,0,200,24
2018,6,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",177,29,5,0,13,0,11,4,1,2172,203,0,631,0,1338,4344,114
2018,6,YV,Mesa Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",148,23,11,3,4,0,5,1,1,1677,939,288,64,0,386,3354,100
2018,6,YV,Mesa Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",47,9,1.36,2.49,3.63,0,1.52,1,1,523,92,105,136,0,190,1046,27
2018,6,YV,Mesa Airlines Inc.,COU,"Columbia, MO: Columbia Regional",48,13,5.01,0.09,0.13,0,7.76,1,0,1626,397,12,8,0,1209,3252,21.01
2018,6,YV,Mesa Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",277,63,21.6,8.18,8.61,0,24.61,11,0,3935,1168,708,365,0,1694,7870,140
2018,6,YV,Mesa Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",151,30,13,1,7,0,9,1,0,2161,903,112,220,0,926,4322,90
2018,6,YV,Mesa Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",53,2,0,0,2,0,0,0,0,84,0,0,84,0,0,168,49
2018,6,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",3063,593,157.95,37.54,110.35,4.52,282.65,136,8,43557,14751,3666,5011,90,20039,87114,1732.99
2018,6,YV,Mesa Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",141,16,10.99,0.2,1.3,0,3.51,9,0,653,393,11,42,0,207,1306,100
2018,6,YV,Mesa Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",42,6,1.67,0,2.33,0,2,0,0,257,31,0,59,0,167,514,30
2018,6,YV,Mesa Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",224,47,21,4,15,0,7,5,0,2871,1480,240,631,0,520,5742,125
2018,6,YV,Mesa Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",21,5,3,0,1,0,1,0,0,318,107,0,22,0,189,636,11
2018,6,YV,Mesa Airlines Inc.,ELP,"El Paso, TX: El Paso International",346,82,39.23,9.63,11.34,0.13,21.66,5,0,6770,2229,1168,500,4,2869,13540,177.01
2018,6,YV,Mesa Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",119,23,13.51,0,2.75,0,6.74,1,0,1349,759,0,95,0,495,2698,72
2018,6,YV,Mesa Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",90,25,6.97,1.25,8.65,0,8.13,1,0,1514,503,84,250,0,677,3028,39
2018,6,YV,Mesa Airlines Inc.,FSM,"Fort Smith, AR: Fort Smith Regional",80,19,6.95,1.95,2.49,0,7.61,1,0,1888,404,150,76,0,1258,3776,41
2018,6,YV,Mesa Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",56,15,6.42,0.35,3.9,0,4.33,0,0,655,303,15,82,0,255,1310,26
2018,6,YV,Mesa Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2018,6,YV,Mesa Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2018,6,YV,Mesa Airlines Inc.,HOU,"Houston, TX: William P Hobby",157,43,12.86,6.87,8.76,0,14.5,8,0,2995,763,582,436,0,1214,5990,63.01
2018,6,YV,Mesa Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",39,6,3,0,1,0,2,0,0,274,149,0,76,0,49,548,27
2018,6,YV,Mesa Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",109,17,6.9,1.88,1.53,0,6.69,4,1,1281,241,262,60,0,718,2562,70
2018,6,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",1951,375,57,36,79,1,202,51,3,34083,4714,3525,4939,15,20890,68166,1147
2018,6,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2706,417,93.07,51,135.39,2,135.54,8,4,26001,6375,3384,5323,67,10852,52002,1860
2018,6,YV,Mesa Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",138,37,14.67,2.23,9.7,0,10.4,4,0,2217,931,159,278,0,849,4434,60
2018,6,YV,Mesa Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",4,1,0,1,0,0,0,0,0,19,0,19,0,0,0,38,2
2018,6,YV,Mesa Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",73,7,2,2,0,0,3,5,0,443,111,174,0,0,158,886,54
2018,6,YV,Mesa Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",138,33,14.52,2.76,4.73,0,10.99,2,0,3135,1475,346,196,0,1118,6270,70
2018,6,YV,Mesa Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",117,23,7.32,1.79,11.29,0,2.6,2,1,1411,282,161,760,0,208,2822,68
2018,6,YV,Mesa Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",189,43,20.23,3.7,8.71,0,10.36,9,0,2373,1133,229,271,0,740,4746,94
2018,6,YV,Mesa Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",109,22,13.16,1.82,2.67,0,4.35,1,0,1301,849,134,64,0,254,2602,64
2018,6,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",124,36,13,2,19,0,2,7,0,2423,617,615,841,0,350,4846,45
2018,6,YV,Mesa Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",85,17,7.16,0,3.16,0,6.68,0,0,997,364,0,71,0,562,1994,51
2018,6,YV,Mesa Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",49,14,8,2,0,0,4,0,0,998,518,45,0,0,435,1996,21
2018,6,YV,Mesa Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",232,45,15.12,4.2,9.83,0,15.85,8,1,2107,564,344,282,0,917,4214,133
2018,6,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",164,27,10.65,4.88,4.49,0,6.98,3,0,1820,980,297,218,0,325,3640,107
2018,6,YV,Mesa Airlines Inc.,MEM,"Memphis, TN: Memphis International",92,17,3.41,1,4.15,0.22,8.22,0,0,1283,198,28,136,18,903,2566,58
2018,6,YV,Mesa Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",259,56,24,4.91,14.18,1,11.9,12,0,4453,1907,255,455,33,1803,8906,135.01
2018,6,YV,Mesa Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",44,4,0,2,2,0,0,0,0,238,0,136,102,0,0,476,36
2018,6,YV,Mesa Airlines Inc.,MLI,"Moline, IL: Quad City International",49,11,3.35,0.91,1.36,0,5.39,1,0,1012,261,153,67,0,531,2024,25.99
2018,6,YV,Mesa Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",112,26,12.69,2.87,4.55,0,5.89,2,0,1599,592,328,202,0,477,3198,58
2018,6,YV,Mesa Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",84,22,11.92,0,2.71,0,7.37,1,0,1388,603,0,82,0,703,2776,39
2018,6,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",144,19,6,3,7,0,3,0,0,1691,318,843,287,0,243,3382,106
2018,6,YV,Mesa Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",51,8,0,0,4,0,4,2,0,790,0,0,145,0,645,1580,33
2018,6,YV,Mesa Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",82,11,6.27,0,4.13,0,0.6,3,0,754,570,0,113,0,71,1508,57
2018,6,YV,Mesa Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",30,4,3.88,0,0.12,0,0,1,0,121,117,0,4,0,0,242,21
2018,6,YV,Mesa Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",234,41,18,6,4.18,0,12.82,0,3,2361,976,252,150,0,983,4722,149
2018,6,YV,Mesa Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",29,1,0,0,1,0,0,0,0,18,0,0,18,0,0,36,27
2018,6,YV,Mesa Airlines Inc.,ONT,"Ontario, CA: Ontario International",64,11,4.94,0,1.06,0,5,2,0,575,237,0,22,0,316,1150,40
2018,6,YV,Mesa Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",89,13,7,1,4,0,1,3,0,565,332,50,142,0,41,1130,60
2018,6,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",112,25,9,0,9,0,7,5,0,3248,1487,0,377,0,1384,6496,57
2018,6,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1829,241,61.27,7.82,33.36,0,138.55,29,0,17918,5429,634,1096,0,10759,35836,1318
2018,6,YV,Mesa Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",60,15,3.08,0.27,1.33,0,10.32,0,0,1244,237,17,46,0,944,2488,30
2018,6,YV,Mesa Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",122,20,10,3,4,0,3,1,0,1917,1081,232,218,0,386,3834,81
2018,6,YV,Mesa Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",90,14,9,1,2,0,2,0,0,1048,901,31,33,0,83,2096,62
2018,6,YV,Mesa Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",60,7,3.82,0,0.37,0,2.81,0,0,415,258,0,17,0,140,830,46
2018,6,YV,Mesa Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",68,14,5,1,5,0,3,1,0,620,164,36,220,0,200,1240,39
2018,6,YV,Mesa Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",20,5,3,1,1,0,0,0,0,1342,377,931,34,0,0,2684,10
2018,6,YV,Mesa Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",60,20,5.07,0.65,5.87,0,8.41,0,0,1479,155,35,150,0,1139,2958,20
2018,6,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",82,21,9,3,6,0,3,0,0,1722,725,523,238,0,236,3444,40
2018,6,YV,Mesa Airlines Inc.,RIC,"Richmond, VA: Richmond International",24,4,1,1,2,0,0,0,0,177,45,85,47,0,0,354,16
2018,6,YV,Mesa Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",67,18,8.73,0,5.85,0,3.42,0,0,1127,594,0,173,0,360,2254,31
2018,6,YV,Mesa Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",43,5,2,2,1,0,0,0,0,332,34,275,23,0,0,664,33
2018,6,YV,Mesa Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",100,23,9.17,1,6.66,0,6.17,3,0,1867,433,436,667,0,331,3734,51
2018,6,YV,Mesa Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",149,27,12.9,0,4.74,0,9.36,1,0,1545,721,0,110,0,714,3090,94
2018,6,YV,Mesa Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",114,30,10.18,0.16,5.54,0,14.12,2,1,1677,444,14,142,0,1077,3354,51
2018,6,YV,Mesa Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",149,49,19.62,1.44,12.95,0,14.98,5,0,3163,1040,147,590,0,1386,6326,46.01
2018,6,YV,Mesa Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",92,16,5.11,1,0.41,0,9.48,1,0,970,210,79,21,0,660,1940,59
2018,6,YV,Mesa Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2018,6,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",41,7,3,0,3,0,1,0,0,242,114,0,97,0,31,484,27
2018,6,YV,Mesa Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",37,3,1,1,1,0,0,1,0,95,34,19,42,0,0,190,30
2018,6,YV,Mesa Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",30,3,1,0,0.73,0,1.27,0,0,270,122,0,24,0,124,540,24
2018,6,YV,Mesa Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",6,2,2,0,0,0,0,0,0,868,868,0,0,0,0,1736,2
2018,6,YV,Mesa Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",11,2,1.94,0,0.06,0,0,1,0,179,172,0,7,0,0,358,6
2018,6,YV,Mesa Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",86,17,8,1,1,0,7,0,0,1200,612,60,29,0,499,2400,52
2018,6,YV,Mesa Airlines Inc.,TUS,"Tucson, AZ: Tucson International",138,30,16.29,0,6.87,0.02,6.82,3,0,1588,1037,0,175,1,375,3176,75
2018,6,YV,Mesa Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",97,24,9.83,2.9,3.81,0,7.46,6,0,1281,494,193,122,0,472,2562,43
2018,6,YV,Mesa Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2018,6,YX,Republic Airline,ABQ,"Albuquerque, NM: Albuquerque International Sunport",17,3,0,0.28,1.19,0,1.53,0,0,100,0,16,38,0,46,200,11
2018,6,YX,Republic Airline,ACK,"Nantucket, MA: Nantucket Memorial",24,2,0,0.87,1.13,0,0,0,1,104,0,75,29,0,0,208,19
2018,6,YX,Republic Airline,ALB,"Albany, NY: Albany International",107,21,7.63,0,8.33,0,5.03,2,0,1140,481,0,269,0,390,2280,63.01
2018,6,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",319,51,7.85,5.97,22.08,0,15.09,13,3,3316,671,727,1043,0,875,6632,201.01
2018,6,YX,Republic Airline,AUS,"Austin, TX: Austin - Bergstrom International",78,7,1.23,0.94,3.68,0,1.15,0,0,328,146,17,112,0,53,656,64
2018,6,YX,Republic Airline,BDL,"Hartford, CT: Bradley International",83,9,0.81,0,4.18,0,4.01,2,0,511,79,0,123,0,309,1022,63
2018,6,YX,Republic Airline,BGR,"Bangor, ME: Bangor International",143,26,6.43,0.85,8.24,0,10.48,5,0,1171,217,29,313,0,612,2342,86
2018,6,YX,Republic Airline,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",17,3,1.9,0,0.1,0,1,0,0,166,71,0,2,0,93,332,11
2018,6,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",295,51,12.14,7.71,17.66,0,13.49,2,0,2845,920,368,797,0,760,5690,191
2018,6,YX,Republic Airline,BOI,"Boise, ID: Boise Air Terminal",5,1,0.1,0,0,0,0.9,0,0,73,7,0,0,0,66,146,3
2018,6,YX,Republic Airline,BOS,"Boston, MA: Logan International",501,92,30.49,1.31,33.76,0,26.45,4,0,6199,2110,68,2161,0,1860,12398,312.99
2018,6,YX,Republic Airline,BRO,"Brownsville, TX: Brownsville South Padre Island International",23,6,1.16,0,0.7,0,4.14,1,0,540,31,0,63,0,446,1080,10
2018,6,YX,Republic Airline,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",7,2,0.08,1,0,0,0.92,0,0,69,4,16,0,0,49,138,3
2018,6,YX,Republic Airline,BTV,"Burlington, VT: Burlington International",139,30,5.16,0,10.51,0,14.33,4,0,1891,359,0,469,0,1063,3782,75
2018,6,YX,Republic Airline,BUF,"Buffalo, NY: Buffalo Niagara International",345,72,26.04,3.05,13.54,0,29.37,9,1,4959,1574,268,563,0,2554,9918,191
2018,6,YX,Republic Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2018,6,YX,Republic Airline,CHS,"Charleston, SC: Charleston AFB/International",246,68,18.61,2.26,24.54,0,22.6,2,1,3884,1305,96,1100,0,1383,7768,106.99
2018,6,YX,Republic Airline,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",35,10,1.46,0.74,3.43,0,4.37,3,0,724,136,35,212,0,341,1448,12
2018,6,YX,Republic Airline,CLE,"Cleveland, OH: Cleveland-Hopkins International",90,24,8.51,2.28,3.61,0,9.6,1,0,2375,570,380,222,0,1203,4750,41
2018,6,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",790,131,28.07,5.75,34.36,0.68,62.15,16,2,8411,1882,298,1649,16,4566,16822,509.99
2018,6,YX,Republic Airline,CMH,"Columbus, OH: John Glenn Columbus International",1019,229,66.22,6.43,65.18,0,91.17,14,1,14558,3917,410,3194,0,7037,29116,546
2018,6,YX,Republic Airline,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",29,5,2.12,1.09,0.86,0,0.94,0,0,345,87,103,93,0,62,690,18.99
2018,6,YX,Republic Airline,CRP,"Corpus Christi, TX: Corpus Christi International",4,1,1,0,0,0,0,0,0,30,30,0,0,0,0,60,2
2018,6,YX,Republic Airline,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",314,62,20.48,1.11,20.41,0,20,7,1,4384,1223,43,1078,0,2040,8768,182
2018,6,YX,Republic Airline,DAY,"Dayton, OH: James M Cox/Dayton International",20,6,1.85,0,1.49,0,2.66,1,0,511,255,0,48,0,208,1022,7
2018,6,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",3190,509,116.27,17.54,194.36,1.48,179.35,91,11,33978,9297,1325,10089,38,13229,67956,2070
2018,6,YX,Republic Airline,DEN,"Denver, CO: Denver International",438,83,18.02,2.56,26.48,0,35.94,5,5,6771,1185,237,1529,0,3820,13542,262
